Latitude,Longitude,Unnamed: 2,FECHA_FOSA,TIPO_FOSA,FECHA_INTERVENCION,TIPO_INTERVENCION,ComAutonom,NUMERO_REGISTRO,ENTIDAD_INFORMANTE,Municipio,ESTADO_ACTUAL,NUMERO_PERSONAS_EXHUMADAS,NUMERO_PERSONAS_FOSA,ENTIDAD_PROMOTORA,OBSERVACIONES,NUMERO_PERSONAS_IDENTIFICADAS,Provincia,name,URL
42.2327102,-8.45486279999999,,,,,,Galicia,1093/2009 PONT,Patrimonio Nacional,Mondariz,TRASLADADA AL VALLE DE LOS CAÍDOS,21.0,21.0,,Trasladada al Valle de los Caídos con la fecha/s:27/03/1959,21.0,Pontevedra,Balneario,https://15mpedia.org/wiki/Balneario_(1093/2009_PONT)
41.7985628,0.2734488,,,,,,Aragón,718/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Esplús,DESAPARECIDA,28.0,10.0,,"""Contendría los restos de 28 personas que murieron en enfrentamiento interno entre vecinos del pueblo. Entre ellos había tanto personas de izquierda como pequeños propietarios conservadores al término de la Guerra algunos fueron reconocidos como """"caídos por Dios y por España"""", mientras otros cayeron definitivamente en el olvido oficial. Unos y otros fueron asesinados en el barranco de La Pastoreta, junto a la finca de Monte Julia. Sus restos fueron trasladados al cementerio tras la conquista del pueblo por las fuerzas franquistas. El lugar está dignificado con una placa en la que figuran los nombres de varias de las víctimas.""",10.0,Huesca,Barranco de la Pastoreta,https://15mpedia.org/wiki/Barranco_de_la_Pastoreta_(718/2009_HUES)
43.1497019,-5.6878736,,,FUSILAMIENTO,,,Principado de Asturias,9/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Aller,NO INTERVENIDA,0.0,,,Número indeterminado de víctimas,0.0,Asturias,Bocamina en Tablao (Cabañaquinta),https://15mpedia.org/wiki/Bocamina_en_Tablao_(Caba%C3%B1aquinta)_(9/2009_ASTU)
42.387655,1.9196949,,,,,,Cataluña,1034/2009 GERO,Patrimonio Nacional,Fontanals de Cerdanya,TRASLADADA AL VALLE DE LOS CAÍDOS,3.0,3.0,,Trasladada al Valle de los Caídos con la fecha/s:26/03/1959,0.0,Girona,Caixans,https://15mpedia.org/wiki/Caixans_(1034/2009_GERO)
43.3202455,-5.3520876,,,FUSILAMIENTO,,,Principado de Asturias,202/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Piloña,NO INTERVENIDA,1.0,1.0,,,1.0,Asturias,Camín de los Machos (Montes de Sevares),https://15mpedia.org/wiki/Cam%C3%ADn_de_los_Machos_(Montes_de_Sevares)_(202/2009_ASTU)
42.3556663,-0.794117499999999,,18/09/1936,FUSILAMIENTO,39324.0,EXCAVACIÓN,Aragón,612/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Agüero,EXHUMADA TOTAL,12.0,12.0,,"""En el verano de 2007 fueron levantadas tres fosas comunes que en el """"campo del Blasico"""", en la finca """"El espadero"""", que contenían los restos de 12 vecinos de Murillo de Gállego asesinados por los golpistas durante la matanza del 18 de septiembre de 1936. Sus restos fueron trasladados al cementerio de su localidad de origen.""",12.0,Huesca,Campo de Blasico,https://15mpedia.org/wiki/Campo_de_Blasico_(612/2009_HUES)
43.4093046,-6.26215669999999,,,FUSILAMIENTO,,,Principado de Asturias,228/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Salas,NO INTERVENIDA,,1.0,,,,Asturias,"Campo de Priero, AS-225","https://15mpedia.org/wiki/Campo_de_Priero,_AS-225_(228/2009_ASTU)"
42.4446959,0.0664227999999999,,,LUCHA ARMADA,,,Aragón,688/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Boltaña,NO INTERVENIDA,,,,"""Las grandes fosas de Boltaña se sitúan en el denominado """"Campo de Sanchón"""", en las afueras del pueblo en dirección a L'Ainsa, muy cerca del núcleo de población de Margugued. En ellas se hallan los restos de numerosos soldados republicanos muertos en el Hospital de Sangre establecido por el Ejército de la República en un gran edificio situado muy cerca del pueblo.Recientemente en una obras de ampliación de ese recinto aparecieron restos humanos.""",,Huesca,Campo de Sanchón,https://15mpedia.org/wiki/Campo_de_Sanch%C3%B3n_(688/2009_HUES)
41.2496592,-1.1559962,,13794,LUCHA ARMADA,,,Aragón,544/2009 ZARA,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Aladrén,NO INTERVENIDA,0.0,,,número indeterminado de víctimas,0.0,Zaragoza,Campo del Abejar,https://15mpedia.org/wiki/Campo_del_Abejar_(544/2009_ZARA)
43.4093046,-6.26215669999999,,,FUSILAMIENTO,,,Principado de Asturias,227/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Salas,NO INTERVENIDA,,1.0,,,,Asturias,Campo público de La Peña,https://15mpedia.org/wiki/Campo_p%C3%BAblico_de_La_Pe%C3%B1a_(227/2009_ASTU)
43.5485617999999,-5.7932008,,,,,,Principado de Asturias,1131/2009 ASTU,Patrimonio Nacional,Carreño,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:30/03/1959,1.0,Asturias,Candás,https://15mpedia.org/wiki/Cand%C3%A1s_(1131/2009_ASTU)
43.3202455,-5.3520876,,,FUSILAMIENTO,,,Principado de Asturias,201/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Piloña,NO INTERVENIDA,1.0,1.0,,,1.0,Asturias,Cárcava de Pandalón (Montes de Sevares),https://15mpedia.org/wiki/C%C3%A1rcava_de_Pandal%C3%B3n_(Montes_de_Sevares)_(201/2009_ASTU)
40.4111289,-1.1917104,,,,,,Aragón,1238/2009 TERU,Patrimonio Nacional,Teruel,TRASLADADA AL VALLE DE LOS CAÍDOS,372.0,372.0,,Trasladada al Valle de los Caídos con la fecha/s:10/06/1961,167.0,Teruel,Caudé,https://15mpedia.org/wiki/Caud%C3%A9_(1238/2009_TERU)
42.1464637,-0.0084522,,,,,,Aragón,607/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Adahuesca,NO INTERVENIDA,8.0,2.0,,"Contendría los restos de 6 personas, tres vecinos de Adahuesca y tres militares republicanos asesinados tras la celebración de un Consejo de Guerra sumarísimo el 29 de marzo de 1938. También podría yacer en la misma fosa los cuerpos de dos guardias de asalto que luchaban en las filas de los republicanos y murieron en combate. Hace años la nieta del matrimonio identificado colocó en el lugar una losa con los retratos del matrimonio.",2.0,Huesca,Cementerio de Adahuesca,https://15mpedia.org/wiki/Cementerio_de_Adahuesca_(607/2009_HUES)
42.3556663,-0.794117499999999,,24/08/1937,REPRESALIA EN RETAGUARDIA,33604.0,EXCAVACIÓN,Aragón,613/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Agüero,EXHUMADA TOTAL,3.0,3.0,,En 1992 fueron levantados del cementerio local los restos de tres vecinos de Piedramorrera asesinados por los sublevados en 24-8-1937.,3.0,Huesca,Cementerio de Agüero,https://15mpedia.org/wiki/Cementerio_de_Ag%C3%BCero_(613/2009_HUES)
40.5906929,-0.7954857,,,,,,Aragón,758/2009 TERU,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Aguilar del Alfambra,DESAPARECIDA,,,,"En esta fosa, que al parecer ha desaparecido bajo decenas de nuevas sepulturas, fueron enterrados decenas de soldados muertos a causa de sus heridas en el Hospital Militar instalado en la localidad. El Hospital sólo funcionó entre marzo y junio de 1938. En su día, las tumbas estuvieron señalizadas con pequeñas cruces de madera, de las que no quedan rastro, aunque los cuerpos nunca fueron trasladados al osario. La fosa estaba situada en el extremo exterior del bancal superior de los dos en los que se divide el cemnetrio.",,Teruel,Cementerio de Aguilar de Alfambra,https://15mpedia.org/wiki/Cementerio_de_Aguilar_de_Alfambra_(758/2009_TERU)
40.6179896,-1.3457193,,13465,FUSILAMIENTO,,,Aragón,759/2009 TERU,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Alba,NO INTERVENIDA,11.0,11.0,,"La fosa contendría los restos de mortales de 11 vecinos del pueblo, todos ellos varones, asesinados por lo sublevados en la plaza de la iglesia el 11 de noviembre de 1936 ante la mirada de todo el pueblo. Se trató de una matanza de claro matiz ejemplarizante, pues tuvo lugar en pleno casco urbano y los cuerpos fueron abandonados a la contemplación de la gente. Hace no mucho tiempo la fosa fue dignificada con la colocación de una placa en recuerdo y homenaje a las víctimas.",11.0,Teruel,Cementerio de Alba de Campo,https://15mpedia.org/wiki/Cementerio_de_Alba_de_Campo_(759/2009_TERU)
41.1201244,-0.5127877,,,,,,Aragón,760/2009 TERU,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Albalate del Arzobispo,NO INTERVENIDA,40.0,37.0,,"Contiene los restos de gran parte de las más de 40 personas que fueron asesinadas en el pueblo por militantes antifascistas en los primeros meses de la guerra. Al haberse producido numerosos conflictos sociales en la localidad en los años previos al comienzo de las hostilidades los ánimos entre la población estaban muy enconados, algo que todavía se exacerbó más a causa del fortísimo enfrentamiento de los vecinos con las tropas golpistas.",,Teruel,Cementerio de Albalate del Arzobispo,https://15mpedia.org/wiki/Cementerio_de_Albalate_del_Arzobispo_(760/2009_TERU)
40.23184,-1.48467,,,REPRESALIA EN RETAGUARDIA,,,Aragón,767/2009 TERU,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Albarracín,NO INTERVENIDA,23.0,16.0,,La fosa más importante de las dos que pueden verse en el cementerio contiene los restos de bastantes personas procedentes de distintos puntos de la comarca que murieron a manos de los sublevados. En una placa se recuerda que allí descansan 13 mujeres y 1 hombre que procedían de Cella y fueron asesinados en septiembre de 1936. Otras placas recuerdan a 2 hermanos y a otros 7 hombres cuyo origen se desconoce. El número exacto de víctimas en la fosa se ignora.,16.0,Teruel,Cementerio de Albarracín-1,https://15mpedia.org/wiki/Cementerio_de_Albarrac%C3%ADn-1_(767/2009_TERU)
40.4075581,-1.443876,,,,,,Aragón,769/2009 TERU,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Albarracín,NO INTERVENIDA,,,,"La segunda fosa que puede encontrarse en el cementerio contiene los restos de un número indeterminado de soldados muertos en combate bajo bandera rebelde. Sólo uno de ellos, de origen catalán, aparece identificado en la placa que colocó allí su familia tiempo después de la guerra.",,Teruel,Cementerio de Albarracín-2,https://15mpedia.org/wiki/Cementerio_de_Albarrac%C3%ADn-2_(769/2009_TERU)
42.0768843,-0.2910624,,,,,,Aragón,623/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Alcalá del Obispo,NO INTERVENIDA,,5.0,,Contiene los restos de 5 vecinos del pueblo asesinados por los republicanos en la ribera del Barranco Botella en la noche del 19 de agosto de 1936. Sus restos fueron recuperados tras la conquista de la zona por los sublevados.,5.0,Huesca,Cementerio de Alcalá del Obispo,https://15mpedia.org/wiki/Cementerio_de_Alcal%C3%A1_del_Obispo_(623/2009_HUES)
41.0510353,-0.1335373,,27/07/1936,,,,Aragón,777/2009 TERU,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Alcañiz,NO INTERVENIDA,30.0,29.0,,"Al fondo del cementerio, avanzando por el pasillo central a la izquierda, antes de llegar a la capilla que cierra en camposanto, hay varias fosas como consecuencia de la represión ejercida por las milicias antifascistas en los primeros meses de la contienda. La fosa más grande es la que contiene los restos de 30 vecinos de Calanda asesinados en ese pueblo el 27 de julio de 1936.",28.0,Teruel,Cementerio de Alcañiz-1,https://15mpedia.org/wiki/Cementerio_de_Alca%C3%B1iz-1_(777/2009_TERU)
41.0510353,-0.1335373,,29/07/1936,,,,Aragón,779/2009 TERU,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Alcañiz,NO INTERVENIDA,2.0,2.0,,"Al fondo del cementerio, a mano izquierda del pasillo, se encuentra otra fosa con los restos de 2 hombres asesinados el 29 de julio de 1936 por milicianos antifascistas.",2.0,Teruel,Cementerio de Alcañiz-2,https://15mpedia.org/wiki/Cementerio_de_Alca%C3%B1iz-2_(779/2009_TERU)
41.0510353,-0.1335373,,26/07/1936,,,,Aragón,783/2009 TERU,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Alcañiz,NO INTERVENIDA,3.0,3.0,,"En esta zona del cementerio, al fondo a la izquierda del pasillo central, hay otra fosa con los restos de 3 víctimas de la represión republicana, que fallecieron el 26 de julio de 1936. Toda esta gran zona de fosas está señalicada por una cruz dibujada en el suelo con ladrillos.",3.0,Teruel,Cementerio de Alcañiz-3,https://15mpedia.org/wiki/Cementerio_de_Alca%C3%B1iz-3_(783/2009_TERU)
41.0510353,-0.1335373,,,,,,Aragón,791/2009 TERU,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Alcañiz,NO INTERVENIDA,,2.0,,"Al otro lado del pasillo central del cementerio, enfrente de las otras tres fosas localizadas, existe otra zona de enterramiento, con 2 víctimas del bombardeo que sufrió Alcañiz, en marzo de 1938, y varias decenas de víctimas de la represión fascista. A partir de la primavera de 1938, Alcañiz se convirtió en un centro represivo de primer orden y allí fueron ejecutados numerosos prisioneros de guerra y decenas de personas procedentes, casi en su totalidad, de los pueblos del oriente de Aragón conquistados en la ofensiva de marzo-abril de 1938. Se desconoce el número exacto y la identidad de las personas que yacen allí.",2.0,Teruel,Cementerio de Alcañiz-4,https://15mpedia.org/wiki/Cementerio_de_Alca%C3%B1iz-4_(791/2009_TERU)
40.8930228,-0.3824868,,,FUSILAMIENTO,,,Aragón,813/2009 TERU,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Alcorisa,NO INTERVENIDA,84.0,84.0,,"La gran fosa común del cementerio de Alcorisa contiene los restos de, al menos, 78 vecinos asesinados por los republicanos durante los casi dos años que duró su control sobre la localidad, aunque prácticamente todos ellos murieron en los primeros meses de la guerra. Fueron asesinados en otros lugares o en el mismo cementerio, que se convirtió en lugar de ejecuciones durante aquellos días. Después de la Guerra, se produjo una recuperación generalizada de los restos, que permanecían dispersos, y se depositaron en este lugar, rematado con un espectacular monumento. También yacen aquí unos cuantos vecinos cuyas familias no dieron permiso para que sus nombres figurasen en las placas, asi como 6 soldados del pueblo que murieron luchando junto a los sublevados y cuyos cuerpos pudieron ser recuperados tras la Guerra. En el monumento aparecen además los nombres de otros 6 soldados cuyos restos no fueron recuperados.",84.0,Teruel,Cementerio de Alcorisa,https://15mpedia.org/wiki/Cementerio_de_Alcorisa_(813/2009_TERU)
41.8042099,-0.453357099999999,,,LUCHA ARMADA,,,Aragón,639/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Alcubierre,NO INTERVENIDA,,3.0,,"Contiene los restos de los 11 militantes antifascistas asesinados por un grupo de falangistas en julio de 1936, en los primeros días de la Guerra Civil. Varias de las víctimas, según un vecino, podrían ser segadores valencianos que se habían desplazado a la zona para la cosecha de trigo.",,Huesca,Cementerio de Alcubierre-2,https://15mpedia.org/wiki/Cementerio_de_Alcubierre-2_(639/2009_HUES)
43.1869294,-2.0525483,,,,41456.0,EXCAVACIÓN,País Vasco,2601/2015 GUIP,Sociedad de Ciencias Aranzadi,Villabona,EXHUMADA TOTAL,6.0,,ARITZA KULTUR ELKARTEA,,0.0,Guipúzcoa,Cementerio de Amasa,
43.5397521,-6.7245652,,,FUSILAMIENTO,,,Principado de Asturias,180/2009 ASTU,Principado de Asturias. Consejería de Bienestar Social y Vivienda.,Navia,NO INTERVENIDA,0.0,,,,0.0,Asturias,Cementerio de Anleo,https://15mpedia.org/wiki/Cementerio_de_Anleo_(180/2009_ASTU)
42.0524832,-0.2790256,,,LUCHA ARMADA,,,Aragón,649/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Argavieso,NO INTERVENIDA,6.0,,,"""Contiene los restos de al menos 6 soldados republicanos muertos en la localidad durante la ofensiva rebelde de la primavera de 1938. Cinco de ellos fueron recogidos en el """"Conejar"""" y fueron enterrados en el cementerio junto a otro soldado que por motivos desconocidos se quedó rezagado y fue herido de muerte en las """"costeras de Amorgate"""", dentro del casco urbano. Aunque la fosa no tiene señal identificativa, se sabe que está al lado de una amplia tumba situada en el centro del camposanto y aislada del resto.""",,Huesca,Cementerio de Argavieso-1,https://15mpedia.org/wiki/Cementerio_de_Argavieso-1_(649/2009_HUES)
42.0524832,-0.2790256,,,ACCION BELICA DISTINTA,,,Aragón,651/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Argavieso,NO INTERVENIDA,5.0,1.0,,"""Contendría los restos mortales de las 5 personas que murieron dentro del pueblo a consecuencia de un ataque de la aviación rebelde durante los prolegómenos de la ofensiva que culminaría con la conquista de todo el Alto Aragón por las fuerzas franquistas. Dos de ellas eran niños del pueblo de unos 6 o 7 años. Otros 2 de los muertos eran vecinos de la localidad de Viciény la quinta víctima era un jóven soldado republicano, que fue alcanzado por las explosiones cuando se encontraba en """"Casa Abrevador"""". Parece ser que esta fosa estaría al lado de la fosa 1 de Argavieso.""",1.0,Huesca,Cementerio de Argavieso-2,https://15mpedia.org/wiki/Cementerio_de_Argavieso-2_(651/2009_HUES)
42.4505339,-0.4139908,,,,,,Aragón,653/2009 HUES,"Gobierno de Aragón. Consejería de Educación, Cultura y Deporte",Sabiñánigo,NO INTERVENIDA,,,,Se encuentra en el municipio de Arto.Contiene los restos de un número impreciso de soldados muertos en los combates que sacudieron la zona del Alto Gállego entre septiembre y noviembre de 1937. La fosa está dentro del cementerio y se halla señalizada por una gran losa de cemento sin inscripción alguna.,,Huesca,Cementerio de Arto,https://15mpedia.org/wiki/Cementerio_de_Arto_(653/2009_HUES)
43.0062621,-2.1759575,,,,,,País Vasco,1577/2009 GUIP,RECUPERACIÓN MEMORIA HISTORICA / Gobierno Vasco. Departamento de Justicia y Administración Pública. Dirección de Derechos Humanos / Sociedad de Ciencias Aranzadi,Ataun,NO INTERVENIDA,,,,"En el cementerio de Aia en Ataun, según el libro parroquial de defunciones, constan varios asientos fechados en septiembre y octubre de 1936 de personas inhumadas sin identificar. Los cadáveres habían sido abandonados en la carretera Paizabal tras su ejecución. También en un libro editado en 1966 se narra que en este recinto habrían sido enterrados siete personas sin identificar cuyos cadáveres fueron hallados en la carretera de Lizarrosti.",,Guipúzcoa,Cementerio de Ataun,https://15mpedia.org/wiki/Cementerio_de_Ataun_(1577/2009_GUIP)
